FID,pfaf_id,name,name_1,CentroidX,CentroidY,Admin1_count,Admin1_names
14954,463940,Kazakhstan,Almaty,79.41508072,43.05822601,1,Almaty
14955,463950,Kazakhstan,Almaty,79.91977591,43.9741202,1,Almaty
14956,463990,Kazakhstan,Almaty,80.05486298,42.77453809,1,Almaty
14957,471101,Kazakhstan,Almaty,82.47966738,45.28237062,1,Almaty
14958,471102,Kazakhstan,Xinjiang Uygur,81.77722157,45.23502515,1,Almaty
14959,482389,Kazakhstan,Almaty,80.2750868,42.28027138,1,Almaty
14960,482702,Kazakhstan,Almaty,80.18242692,42.25760302,1,Almaty
14969,115711,Djibouti,Dikhil,41.78515686,11.17685441,1,Dikhil
14970,115712,Djibouti,Dikhil,41.96760749,11.08050984,1,Dikhil
14971,115713,Djibouti,Dikhil,41.77473693,11.14609827,1,Dikhil
14972,115715,Djibouti,Dikhil,41.84501714,11.34879647,1,Dikhil
14975,132868,Rwanda,Iburengerazuba,28.9997772,-2.303332863,1,Iburengerazuba
14978,172995,Rwanda,Iburasirazuba,30.59527367,-1.700158704,1,Iburasirazuba
14982,143064,Togo,Plateaux,1.607468225,7.961134774,1,Plateaux
14983,143067,Togo,Centre,1.609364137,8.919629722,1,Centre
14984,143070,Togo,Plateaux,1.616368565,7.584468509,1,Plateaux
14988,144105,Togo,Plateaux,0.647571408,7.161462798,1,Plateaux
14992,144203,Togo,Savanes,0.47674677,10.07425146,1,Savanes
14994,144205,Togo,Savanes,0.468898795,10.65632136,1,Savanes
14995,144206,Togo,Savanes,0.768360362,10.96453182,1,Savanes
14996,144207,Togo,Savanes,0.867559721,10.95139832,1,Savanes
14997,144491,Togo,Savanes,0.081178117,10.83610141,1,Savanes
14998,144492,Togo,Upper East,-0.018751986,11.09910093,1,Savanes
14999,145798,Gambia,Western,-15.896973,13.17640517,1,Western
15004,145901,Gambia,North Bank,-16.36220851,13.46657225,1,North Bank
15007,144102,Ghana,Volta,0.667899539,6.358555965,1,Volta
15016,144203,Ghana,Northern,0.313360746,10.10905556,1,Northern
15017,144205,Ghana,Northern,0.039618061,10.39991782,1,Northern
15025,144308,Ghana,Northern,-0.657478032,9.125201854,1,Northern
15026,144309,Ghana,Northern,-0.949375344,8.593055295,1,Northern
15027,144410,Ghana,Northern,-1.197182795,9.108323386,1,Northern
15029,144430,Ghana,Northern,-1.06988947,9.734404841,1,Northern
15030,144440,Ghana,Northern,-0.488498756,10.21452021,1,Northern
15031,144450,Ghana,Northern,-1.001355332,10.20178795,1,Northern
15036,144492,Ghana,Upper East,-0.181567007,11.09579586,1,Upper East
15037,144493,Ghana,Upper East,-0.394815447,11.09722506,1,Upper East
15039,144502,Ghana,Northern,-1.880637434,9.02102901,1,Northern
15041,144504,Ghana,Brong Ahafo,-2.380067083,7.781194585,1,Brong Ahafo
15043,144506,Ghana,Brong Ahafo,-2.486427259,8.537924667,1,Brong Ahafo
15045,144509,Ghana,Upper West,-2.67641309,10.34988132,1,Upper West
15046,144600,Ghana,Upper West,-2.937971231,10.70665449,1,Upper West
15052,145105,Ghana,Western,-1.94025079,4.942356837,1,Western
15054,145107,Ghana,Western,-2.527037928,5.065872642,1,Western
15056,145201,Ghana,Western,-3.125404483,6.70456518,1,Western
15059,294900,Jordan,Mafraq,38.70637088,33.09466477,1,Mafraq
15060,294940,Jordan,Mafraq,39.25978174,32.26996343,1,Mafraq
15061,294954,Jordan,Mafraq,38.98832744,32.70489014,1,Mafraq
15062,296907,Jordan,Aqaba,35.09772878,29.41345203,1,Aqaba
15067,299042,Jordan,Ma`an,37.50442972,30.35524005,1,Ma`an
15068,299043,Jordan,Ma`an,37.16113014,30.07599007,1,Ma`an
15073,299048,Jordan,Mafraq,37.99807586,31.91186501,1,Mafraq
15074,299049,Jordan,Mafraq,38.89964883,32.09184777,1,Mafraq
15075,299051,Jordan,Mafraq,38.27639617,32.48250176,1,Mafraq
15079,299065,Jordan,Balqa,35.61394634,32.07677666,1,Balqa
15083,227101,Romania,Tulcea,29.32349236,45.33445363,1,Tulcea
15084,227103,Romania,Tulcea,28.96298019,45.30828339,1,Tulcea
15085,227105,Romania,Tulcea,28.60139041,45.21536455,1,Tulcea
15106,227375,Romania,Dolj,23.82160387,43.77443789,1,Dolj
15112,227621,Romania,Csongrád,20.4299417,46.14940037,1,Timi?
15113,227622,Romania,Arad,21.2387865,46.25412283,1,Arad
15121,227630,Romania,Arad,21.27220859,46.36722449,1,Arad
15132,295108,Qatar,Ar Rayyan,50.96702597,24.6437776,1,Ar Rayyan
15134,225202,Belarus,Homyel',31.69388224,52.16815022,1,Homyel'
15135,225410,Belarus,Homyel',30.21376339,51.57403461,1,Homyel'
15136,225420,Belarus,Kiev,29.43325202,51.43002121,1,Homyel'
15137,225430,Belarus,Homyel',29.33284465,51.9770855,1,Homyel'
15142,225463,Belarus,Brest,26.8649009,52.15967585,1,Brest
15143,225464,Belarus,Brest,26.31559967,52.44039556,1,Brest
15144,225465,Belarus,Brest,26.63390831,51.97656404,1,Brest
15146,225467,Belarus,Brest,26.36984102,51.97748298,1,Brest
15147,225470,Belarus,Brest,26.97417669,51.95253547,1,Brest
15148,225500,Belarus,Homyel',30.39311478,51.8375566,1,Homyel'
15149,225601,Belarus,Homyel',30.96639369,52.34740718,1,Homyel'
15151,225603,Belarus,Homyel',31.20038414,52.53947993,1,Homyel'
15155,225607,Belarus,Mahilyow,31.50724855,53.5750519,1,Mahilyow
15156,225608,Belarus,Mahilyow,31.58502788,53.99373479,1,Mahilyow
15157,225609,Belarus,Mahilyow,32.05663948,53.71192674,1,Mahilyow
15158,225700,Belarus,Homyel',30.36611168,52.28919487,1,Homyel'
15165,242494,Belarus,Brest,23.84442138,52.44140598,1,Brest
15166,242495,Belarus,Brest,23.51061761,52.15358526,1,Brest
15167,242497,Belarus,Brest,23.60738622,52.11816818,1,Brest
15168,242498,Belarus,Brest,24.30311047,52.11347714,1,Brest
15169,242499,Belarus,Brest,23.74086466,51.78336713,1,Brest
15174,242803,Belarus,Vitsyebsk,27.49900158,55.72994887,1,Vitsyebsk
15175,242804,Belarus,Vitsyebsk,28.66612294,55.84298296,1,Vitsyebsk
15176,242805,Belarus,Vitsyebsk,28.05499217,55.64586001,1,Vitsyebsk
15179,242967,Belarus,Vitsyebsk,28.12475983,56.13063487,1,Vitsyebsk
15180,243289,Belarus,Vitsyebsk,30.35650821,55.73573915,1,Vitsyebsk
15185,771153,El Salvador,Ahuachapán,-90.11548894,13.73963583,1,Ahuachapán
15187,213091,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,17.66451769,42.91341191,1,Federacija Bosna i Hercegovina
15189,213093,Bosnia and Herzegovina,Splitsko-Dalmatinska,17.43113139,43.22727179,1,Federacija Bosna i Hercegovina
15191,213096,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,16.26770804,44.22080343,1,Federacija Bosna i Hercegovina
15192,213097,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,15.76219227,44.77391441,1,Federacija Bosna i Hercegovina
15198,227408,Bosnia and Herzegovina,Federacija Bosna i Hercegovina,15.89192159,45.05963885,1,Federacija Bosna i Hercegovina
15200,155850,Libya,Ghat,9.824736476,26.25880911,1,Ghat
15201,155860,Libya,Ghat,10.36653402,25.54737095,1,Ghat
15203,155930,Libya,Nalut,10.50007761,31.52017131,1,Nalut
15204,155940,Libya,Nalut,10.89123158,31.10541819,1,Nalut
15211,156004,Libya,Al Jabal al Gharbi,12.46354346,29.1388509,1,Al Jabal al Gharbi
15212,156005,Libya,Al Jabal al Gharbi,12.52671644,29.99814919,1,Al Jabal al Gharbi
15213,156006,Libya,Surt,15.70597452,31.23735213,1,Surt
15214,156007,Libya,Misratah,15.44459702,31.63160105,1,Misratah
15215,156030,Libya,An Nuqat al Khams,11.58540551,33.14123758,1,An Nuqat al Khams
15219,156070,Libya,Surt,16.38550163,30.78455187,1,Surt
15220,156080,Libya,Surt,16.72120247,30.41418258,1,Surt
15221,156091,Libya,Surt,17.3602479,30.52567761,1,Surt
15226,157101,Libya,Ghat,10.66964316,26.37397176,1,Ghat
15229,157104,Libya,Wadi ash Shati',12.39683118,27.47404522,1,Wadi ash Shati'
15236,157212,Libya,Ghat,10.41974686,24.55465697,1,Ghat
15241,157233,Libya,Wadi ash Shati',14.08722718,27.5220654,1,Wadi ash Shati'
15249,157250,Libya,Murzuq,14.76175699,26.17584882,1,Murzuq
15251,157311,Libya,Murzuq,14.4851163,24.71821048,1,Murzuq
15252,157312,Libya,Murzuq,13.01029232,23.9912,1,Murzuq
15253,157313,Libya,Murzuq,14.3475905,24.41615121,1,Murzuq
15254,157314,Libya,Murzuq,13.64413898,24.0069204,1,Murzuq
15255,157315,Libya,Murzuq,14.26241803,24.0590467,1,Murzuq
15256,157316,Libya,Murzuq,14.04936766,23.43604158,1,Murzuq
15257,157317,Libya,Murzuq,13.84486693,23.67801804,1,Murzuq
15258,157318,Libya,Murzuq,13.30796568,23.39666913,1,Murzuq
15259,157319,Libya,Murzuq,12.81071891,23.57829128,1,Murzuq
15260,157320,Libya,Murzuq,15.34318322,25.57144487,1,Murzuq
15263,157350,Libya,Murzuq,14.7681831,24.028992,1,Murzuq
15264,157360,Libya,Murzuq,15.02514585,23.52496526,1,Murzuq
15265,157370,Libya,Murzuq,16.54086365,24.22745429,1,Murzuq
15266,157380,Libya,Murzuq,16.07158981,24.94698833,1,Murzuq
15272,157405,Libya,Al Jufrah,17.02404117,28.02511977,1,Al Jufrah
15275,157408,Libya,Al Jufrah,18.17698712,27.96073426,1,Al Jufrah
15283,157580,Libya,Al Wahat,20.09912701,28.81174562,1,Al Wahat
15284,157590,Libya,Al Wahat,20.92531885,28.89713258,1,Al Wahat
15285,157610,Libya,Al Wahat,21.54499814,29.73509201,1,Al Wahat
15287,157621,Libya,Al Wahat,22.24061054,28.58435483,1,Al Wahat
15290,157624,Libya,Al Kufrah,19.44842306,25.29457322,1,Al Kufrah
15293,157627,Libya,Murzuq,18.62971098,24.59747626,1,Murzuq
15295,157629,Libya,Murzuq,18.11819057,23.12190336,1,Murzuq
15299,157660,Libya,Murzuq,17.52669631,24.57781557,1,Murzuq
15300,157670,Libya,Murzuq,17.79240965,24.20804083,1,Murzuq
15301,157680,Libya,Murzuq,16.73297285,23.34723486,1,Murzuq
15302,157690,Libya,Murzuq,17.01321526,23.24020566,1,Murzuq
15303,157710,Libya,Al Kufrah,20.23104182,22.02294527,1,Al Kufrah
15304,157720,Libya,Al Kufrah,21.23287231,23.03430144,1,Al Kufrah
15305,157730,Libya,Al Kufrah,22.2519128,24.34758661,1,Al Kufrah
15306,157740,Libya,Al Kufrah,23.15913018,25.16665862,1,Al Kufrah
15307,157751,Libya,Al Butnan,23.15203094,29.81631469,1,Al Butnan
15309,157753,Libya,Al Butnan,23.26780957,29.18170583,1,Al Butnan
15314,157758,Libya,Al Kufrah,23.45385351,26.27423099,1,Al Kufrah
15315,157759,Libya,Al Kufrah,23.11506794,25.95416492,1,Al Kufrah
15316,157760,Libya,Al Kufrah,23.67981911,25.90663234,1,Al Kufrah
15317,157770,Libya,Al Kufrah,23.9728015,26.4291851,1,Al Kufrah
15318,157780,Libya,Al Butnan,23.38583817,29.63230561,1,Al Butnan
15321,157802,Libya,Al Wahat,21.15939639,30.4722285,1,Al Wahat
15322,157803,Libya,Al Wahat,20.81016227,30.36183851,1,Al Wahat
15328,157809,Libya,Al Butnan,23.73125527,31.09942422,1,Al Butnan
15330,158112,Libya,Al Kufrah,24.63092814,25.42574503,1,Al Kufrah
15331,158113,Libya,Al Kufrah,24.25625884,25.14269399,1,Al Kufrah
15332,158114,Libya,Al Kufrah,24.4486386,24.31326584,1,Al Kufrah
15333,158115,Libya,Al Kufrah,23.48668899,24.47156916,1,Al Kufrah
15334,158116,Libya,Al Kufrah,24.11341423,22.14926184,1,Al Kufrah
15335,158117,Libya,Al Kufrah,22.4472564,23.17667407,1,Al Kufrah
15336,158118,Libya,Al Kufrah,22.80562097,22.32479244,1,Al Kufrah
15337,158119,Libya,Al Kufrah,22.08036054,21.75775372,1,Al Kufrah
15338,158120,Libya,Al Kufrah,21.85720196,21.05545842,1,Al Kufrah
15339,158130,Libya,Al Kufrah,22.56349124,24.02019372,1,Al Kufrah
15340,158141,Libya,Al Kufrah,23.91358215,23.85654412,1,Al Kufrah
15341,158142,Libya,Al Kufrah,23.88554325,23.09964615,1,Al Kufrah
15342,158143,Libya,Al Kufrah,24.42161435,22.9253377,1,Al Kufrah
15343,158144,Libya,Al Kufrah,24.3695383,23.1351847,1,Al Kufrah
15344,158145,Libya,Al Kufrah,24.30754196,23.5852992,1,Al Kufrah
15345,158146,Libya,Al Kufrah,24.7373008,23.24367356,1,Al Kufrah
15346,158147,Libya,Al Kufrah,24.80101054,23.9268834,1,Al Kufrah
15347,158148,Libya,Al Kufrah,24.82743008,23.4591894,1,Al Kufrah
15348,158149,Libya,Al Kufrah,24.98966283,22.68877907,1,Al Kufrah
15349,158150,Libya,Al Kufrah,23.83320581,25.52429204,1,Al Kufrah
15350,158631,Libya,Al Butnan,24.23915123,29.56646677,1,Al Butnan
15352,158633,Libya,Al Butnan,24.20515837,29.56764509,1,Al Butnan
15359,158640,Libya,Al Kufrah,24.67891935,26.19605671,1,Al Kufrah
15361,158660,Libya,Al Butnan,23.78039168,29.59514988,1,Al Butnan
15362,158680,Libya,Al Butnan,24.49868459,30.08133484,1,Al Butnan
15363,158690,Libya,Al Butnan,24.5069473,31.20014481,1,Al Butnan
15364,159021,Libya,Al Kufrah,24.84968551,20.2488491,1,Al Kufrah
15365,161390,Libya,Murzuq,14.3452041,22.8315503,1,Murzuq
15366,161614,Libya,Al Kufrah,22.13594723,20.73349385,1,Al Kufrah
15367,161740,Libya,Al Kufrah,22.30429105,20.44634879,1,Al Kufrah
15368,161750,Libya,Al Kufrah,22.64751456,20.56164907,1,Al Kufrah
15369,161760,Libya,Al Kufrah,23.42790184,20.86579881,1,Al Kufrah
15370,161770,Libya,Al Kufrah,23.27461379,20.18417433,1,Al Kufrah
15371,161780,Libya,Al Kufrah,24.12645738,20.20035341,1,Al Kufrah
15374,115502,Uganda,Kotido,33.9855958,4.123162384,1,Kotido
15375,115506,Uganda,Kotido,34.22536231,3.765059803,1,Kotido
15377,172694,Uganda,Kitgum,33.0749528,3.839275351,1,Kitgum
15381,172919,Uganda,Moyo,31.80184681,3.72857663,1,Moyo
15382,172922,Uganda,Kitgum,32.53236565,3.72990651,1,Kitgum
15383,172923,Uganda,Kitgum,32.37367825,3.715133015,1,Kitgum
15384,172924,Uganda,Kitgum,32.56250158,3.58217781,1,Kitgum
15388,172928,Uganda,Kitgum,33.02497769,3.617697015,1,Kitgum
15406,172959,Uganda,Lira,32.77295662,1.572497771,1,Lira
15423,172978,Uganda,Lake Victoria,33.13335797,-0.875709856,1,Lake Victoria
15424,172981,Uganda,Lake Victoria,32.79801173,-0.880301589,1,Lake Victoria
15425,172982,Uganda,Lake Victoria,32.96424419,-0.979598297,1,Lake Victoria
15430,545000,Kiribati, ,174.0582642,0.180430676,1, 
15434,517005,Timor-Leste,Dili,125.5774838,-8.229811065,1,Dili
15435,213040,Serbia,Pcinjski,22.37650107,42.49370656,1,Pcinjski
15436,213060,Serbia,Pcinjski,22.03634363,42.35806981,1,Pcinjski
15437,213080,Serbia,Raški,20.39156454,42.83298876,1,Raški
15449,227389,Serbia,Raški,20.33909139,42.96274189,1,Raški
15457,227911,Serbia,Zapadno-Backi,18.95630254,45.76969111,1,Zapadno-Backi
15470,436828,Vietnam,Hà Giang,104.9878438,23.04391943,1,Hà Giang
15471,436829,Vietnam,Hà Giang,104.8584322,22.85807278,1,Hà Giang
15474,436842,Vietnam,Lào Cai,104.0935946,22.59459598,1,Lào Cai
15480,441010,Vietnam,Thanh Hóa,105.9055468,19.85644029,1,Thanh Hóa
15498,442300,Vietnam,Krâchéh,106.6967719,11.97295631,1,Bình Phu?c
15501,442405,Vietnam,Gia Lai,107.7562839,13.73324646,1,Gia Lai
15507,442800,Vietnam,Ði?n Biên,103.0381452,21.30241907,1,Ði?n Biên
15512,443033,Vietnam,Kiên Giang,104.0105564,10.27600409,1,Kiên Giang
15515,611003,Colombia,Antioquia,-76.91289219,7.871507982,1,Antioquia
15525,612041,Colombia,Bolívar,-74.48418753,8.887270594,1,Bolívar
15526,612042,Colombia,Bolívar,-74.31957307,8.590936977,1,Bolívar
15550,613014,Colombia,La Guajira,-72.77905481,11.08557243,1,La Guajira
15551,613015,Colombia,La Guajira,-71.9309985,11.86520677,1,La Guajira
15552,613016,Colombia,La Guajira,-72.25849232,11.22981866,1,La Guajira
15554,615490,Colombia,Norte de Santander,-72.23722004,7.310329922,1,Norte de Santander
15556,615506,Colombia,Arauca,-70.25629474,6.660361982,1,Arauca
15557,615508,Colombia,Arauca,-69.73060596,6.242149037,1,Arauca
15561,615632,Colombia,Casanare,-71.01611502,5.742629132,1,Casanare
15563,615634,Colombia,Casanare,-71.37013511,5.587333578,1,Casanare
15575,615701,Colombia,Vichada,-68.54717261,5.770987303,1,Vichada
15577,615703,Colombia,Vichada,-67.8766124,5.300412154,1,Vichada
15578,615704,Colombia,Vichada,-68.89822043,4.967685901,1,Vichada
15579,615705,Colombia,Vichada,-67.88902569,5.102153005,1,Vichada
15580,615706,Colombia,Vichada,-67.80353037,5.075252256,1,Vichada
15581,615707,Colombia,Vichada,-67.82366718,5.006829038,1,Vichada
15583,615709,Colombia,Vichada,-68.49553268,4.29316468,1,Vichada
15584,615910,Colombia,Vichada,-67.7286532,4.06281842,1,Vichada
15588,615942,Colombia,Guainía,-68.79118672,3.411353952,1,Guainía
15589,615943,Colombia,Guainía,-68.43401111,3.119807213,1,Guainía
15590,615944,Colombia,Guainía,-69.52789137,3.006240997,1,Guainía
15591,615945,Colombia,Guainía,-69.6365931,2.631930495,1,Guainía
15594,615948,Colombia,Guaviare,-71.99436912,1.887532757,1,Guaviare
15595,615949,Colombia,Guaviare,-72.50957434,2.24175012,1,Guaviare
15602,622885,Colombia,Guainía,-67.0369318,1.548635558,1,Guainía
15603,622887,Colombia,Guainía,-67.31477662,2.278585782,1,Guainía
15604,622889,Colombia,Guainía,-68.46374348,2.367438899,1,Guainía
15605,622894,Colombia,Vaupés,-70.18782765,0.292693459,1,Vaupés
15606,622895,Colombia,Vaupés,-69.20083684,0.605506696,1,Vaupés
15607,622896,Colombia,Vaupés,-70.02178497,0.718056504,1,Vaupés
15608,622897,Colombia,Vaupés,-69.39508404,0.909771547,1,Vaupés
15609,622898,Colombia,Vaupés,-70.41835292,1.519356916,1,Vaupés
15611,622942,Colombia,Amazonas,-70.02274006,-2.030644986,1,Amazonas
15612,622943,Colombia,Amazonas,-69.58891742,-1.588612043,1,Amazonas
15620,622975,Colombia,Amazonas,-69.96968336,-3.829174957,1,Amazonas
15621,622977,Colombia,Amazonas,-70.31202559,-3.792901748,1,Amazonas
15622,622978,Colombia,Nariño,-77.49330394,0.639275541,1,Nariño
15623,672000,Colombia,Valle del Cauca,-81.6089802,4.002703409,1,Valle del Cauca
15624,672050,Colombia,Nariño,-78.4141521,1.498441277,1,Nariño
15629,672092,Colombia,Chocó,-77.05407336,5.395624523,1,Chocó
15630,672093,Colombia,Chocó,-77.42557358,6.129046711,1,Chocó
15631,753000,Colombia,San Andrés y Providencia,-81.55445989,12.91922672,1,San Andrés y Providencia
15632,763000,Colombia,San Andrés y Providencia,-78.80895548,15.86221437,1,San Andrés y Providencia
15633,242606,Latvia,Latgale,25.98674079,56.01083198,1,Latgale
15634,242703,Latvia,Kurzeme,21.1229287,56.19170585,1,Kurzeme
15635,242704,Latvia,Kurzeme,21.38195217,56.447564,1,Kurzeme
15636,242705,Latvia,Kurzeme,21.49269951,56.86530208,1,Kurzeme
15640,242709,Latvia,Riga,23.97625221,56.99991497,1,Riga
15644,242804,Latvia,Latgale,28.00243811,56.11193646,1,Latgale
15645,242806,Latvia,Latgale,26.71823146,55.73990359,1,Latgale
15646,242910,Latvia,Riga,24.1241289,57.07923276,1,Riga
15649,242940,Latvia,Viljandi,25.23097123,58.06717111,1,Vidzeme
15655,452563,Bhutan,Zhemgang,90.91043916,26.80848685,1,Zhemgang
15661,452593,Bhutan,Samdrupjongkhar,92.0197177,26.89704224,1,Samdrupjongkhar
15663,452596,Bhutan,Trashigang,92.03468194,27.32994835,1,Trashigang
15667,145791,Guinea-Bissau,Bafatá,-15.00067759,11.94923758,1,Bafatá
15671,145795,Guinea-Bissau,Cacheu,-16.11186592,12.03044982,1,Cacheu
15673,145797,Guinea-Bissau,Cacheu,-16.36954666,12.31491708,1,Cacheu
15688,442401,Cambodia,Stœng Trêng,106.0058612,13.53714524,1,Stœng Trêng
15690,442403,Cambodia,Stœng Trêng,106.1596243,13.52507737,1,Stœng Trêng
15694,442407,Cambodia,Môndól Kiri,107.3872353,12.76884414,1,Môndól Kiri
15702,122782,Botswana,Chobe,25.86706969,-18.88802159,1,Chobe
15703,122790,Botswana,Chobe,25.52253143,-18.43147629,1,Chobe
15705,122820,Botswana,North-West,22.8328031,-18.46823431,1,North-West
15706,122830,Botswana,North-West,23.39828382,-18.21280635,1,North-West
15708,124700,Botswana,Central,29.00400584,-22.05792442,1,Central
15710,124910,Botswana,Central,28.92456024,-22.34636802,1,Central
15711,124931,Botswana,Central,28.31586168,-22.45381498,1,Central
15712,124932,Botswana,Central,27.16146791,-22.48544139,1,Central
15713,124933,Botswana,Central,27.5479547,-22.83459263,1,Central
15714,124935,Botswana,Central,27.75725198,-23.10330114,1,Central
15715,124937,Botswana,Central,27.34064368,-23.14506535,1,Central
15716,124938,Botswana,Central,26.87331139,-23.06343396,1,Central
15717,124939,Botswana,Central,26.99607592,-23.41917227,1,Central
15719,124950,Botswana,Central,26.88281069,-23.67319949,1,Central
15723,127441,Botswana,Kgalagadi,21.3830236,-26.56290311,1,Kgalagadi
15724,127442,Botswana,Kgalagadi,22.189224,-25.33145204,1,Kgalagadi
15725,127443,Botswana,Kgalagadi,22.44222173,-25.97156922,1,Kgalagadi
15726,127445,Botswana,Kgalagadi,22.77840571,-25.39182748,1,Kgalagadi
15728,127447,Botswana,Kgalagadi,23.65241957,-25.37306296,1,Kgalagadi
15730,127450,Botswana,Kgalagadi,20.66776588,-26.62045679,1,Kgalagadi
15731,127470,Botswana,Kgalagadi,21.47233528,-25.98845208,1,Kgalagadi
15732,127481,Botswana,Kgalagadi,20.99660314,-26.04911408,1,Kgalagadi
15734,127483,Botswana,Kgalagadi,20.91562216,-25.86850594,1,Kgalagadi
15736,127485,Botswana,Kgalagadi,20.94699981,-25.68285706,1,Kgalagadi
15737,127486,Botswana,Kgalagadi,21.2785203,-24.8440163,1,Kgalagadi
15738,127487,Botswana,Kgalagadi,21.20245839,-24.73402708,1,Kgalagadi
15739,127488,Botswana,Kgalagadi,21.45398886,-23.78220756,1,Kgalagadi
15741,127491,Botswana,Kgalagadi,20.72616943,-25.22703641,1,Kgalagadi
15743,127493,Botswana,Kgalagadi,20.53283208,-25.01446862,1,Kgalagadi
15744,127494,Botswana,Kgalagadi,20.28962176,-24.32648824,1,Kgalagadi
15745,127495,Botswana,Kgalagadi,20.12646327,-24.5435121,1,Kgalagadi
15746,127496,Botswana,Ghanzi,20.01506657,-23.04309581,1,Ghanzi
15747,129100,Botswana,Central,25.66497738,-21.9899588,1,Central
15748,129101,Botswana,Central,26.06987299,-21.47517628,1,Central
15749,129102,Botswana,Central,26.51756726,-21.17916181,1,Central
15750,129103,Botswana,Central,25.73255353,-21.166289,1,Central
15752,129105,Botswana,Central,25.57312576,-20.87611715,1,Central
15754,129107,Botswana,Central,25.38771352,-20.9585127,1,Central
15755,129108,Botswana,Central,25.82624906,-21.76303817,1,Central
15756,129109,Botswana,Central,25.12674698,-21.45795475,1,Central
15760,129223,Botswana,Ghanzi,24.32078412,-22.70039184,1,Ghanzi
15767,129230,Botswana,Ghanzi,23.76589148,-22.27848197,1,Ghanzi
15769,129250,Botswana,Ghanzi,23.25980403,-22.35804669,1,Ghanzi
15770,129260,Botswana,Ghanzi,22.51209162,-22.80788595,1,Ghanzi
15771,129270,Botswana,Ghanzi,22.2426928,-22.57410053,1,Ghanzi
15772,129280,Botswana,Ghanzi,21.00443691,-22.54157432,1,Ghanzi
15773,129290,Botswana,Ghanzi,21.38289592,-22.08082959,1,Ghanzi
15775,129301,Botswana,Central,24.51386972,-21.04695844,1,Central
15777,129303,Botswana,Central,24.33834464,-20.94520755,1,Central
15780,129306,Botswana,North-West,24.32341764,-19.88903716,1,North-West
15784,129400,Botswana,North-West,22.68372955,-20.72550612,1,North-West
15786,129420,Botswana,North-West,22.07355243,-19.29580139,1,North-West
15789,129450,Botswana,North-West,22.07703927,-20.11452811,1,North-West
15790,129460,Botswana,North-West,21.60942852,-19.29921159,1,North-West
15791,129470,Botswana,North-West,21.41677146,-19.89604584,1,North-West
15792,129480,Botswana,North-West,21.11078449,-20.3577121,1,North-West
15793,129490,Botswana,North-West,21.13900444,-20.49621727,1,North-West
15795,129501,Botswana,North-West,23.35200343,-19.97777706,1,North-West
15796,129502,Botswana,North-West,23.18039866,-19.35376673,1,North-West
15797,129503,Botswana,North-West,22.72729555,-19.25462089,1,North-West
15798,129504,Botswana,North-West,21.49258749,-18.49979247,1,North-West
15799,129505,Botswana,North-West,21.9093516,-18.40719921,1,North-West
15801,145792,Senegal,Kolda,-14.0053379,12.88566728,1,Kolda
15803,145797,Senegal,Ziguinchor,-16.52956809,12.47228754,1,Ziguinchor
15810,145805,Senegal,Tambacounda,-13.48867362,13.31112701,1,Tambacounda
15817,145903,Senegal,Fatick,-16.63495845,14.02939933,1,Fatick
15820,145906,Senegal,Thiès,-16.98952576,14.60275221,1,Thiès
15822,145908,Senegal,Thiès,-17.02565921,14.85881603,1,Thiès
15826,146202,Senegal,Louga,-15.48822575,15.2987559,1,Louga
15832,146208,Senegal,Matam,-13.50461434,15.30648094,1,Matam
15834,146310,Senegal,Saint-Louis,-15.24924428,16.43676615,1,Saint-Louis
15837,146350,Senegal,Matam,-13.25824013,15.53408314,1,Matam
15840,147000,Senegal,Saint-Louis,-16.5020384,16.03197797,1,Saint-Louis
15841,151125,Senegal,Saint-Louis,-15.92890959,16.53448575,1,Saint-Louis
15843,132866,Burundi,Bururi,29.26742731,-3.94001131,1,Bururi
15846,132889,Burundi,Cankuzo,30.73711094,-3.114339317,1,Cankuzo
15854,444051,Malaysia,Pahang,103.2716141,3.194434378,1,Pahang
15855,444052,Malaysia,Pahang,103.0216003,2.940555927,1,Pahang
15862,444059,Malaysia,Perak,100.7622411,3.930815127,1,Perak
15864,444070,Malaysia,Kedah,99.79161499,6.346360718,1,Kedah
15868,444074,Malaysia,Kedah,100.5675421,6.224967887,1,Kedah
15870,521505,Malaysia,Sarawak,110.1824348,1.500684337,1,Sarawak
15871,521506,Malaysia,Sarawak,110.6656347,1.114985351,1,Sarawak
15872,521507,Malaysia,Sarawak,111.1038708,1.262495631,1,Sarawak
15873,521508,Malaysia,Sarawak,111.7760806,1.279296084,1,Sarawak
15874,521509,Malaysia,Sarawak,111.3971686,1.88825381,1,Sarawak
15875,521601,Malaysia,Sarawak,111.8522552,2.245804348,1,Sarawak
15876,521602,Malaysia,Sarawak,111.8817454,1.825406654,1,Sarawak
15877,521603,Malaysia,Sarawak,112.3255125,1.956919121,1,Sarawak
15878,521604,Malaysia,Sarawak,112.5353173,1.701845585,1,Sarawak
15879,521605,Malaysia,Sarawak,112.7890334,2.040679361,1,Sarawak
15880,521606,Malaysia,Sarawak,113.603548,1.739592066,1,Sarawak
15881,521607,Malaysia,Sarawak,113.6881522,2.681031204,1,Sarawak
15882,521608,Malaysia,Sarawak,114.6161832,2.668090662,1,Sarawak
