pfaf_id,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score
161401,6140.47754832,TCD,Chad,Kanem,4.056191635,0.0
161402,43077.901761735,NER,Niger,Diffa,4.170564048,0.0
161403,2085.064782558,NER,Niger,Diffa,0.0,0.0
161404,6891.03393904,NER,Niger,Diffa,4.174815077,0.0
161405,12188.943310769999,NER,Niger,Diffa,4.763533599,0.0
161406,11079.197880937,NER,Niger,Agadez,0.0,0.0
161407,8030.97970944,NER,Niger,Agadez,4.172149329,0.0
161408,8039.5177262570005,NER,Niger,Agadez,0.0,0.0
161510,8334.72875315,TCD,Chad,Borkou,4.010337652,0.0
161521,31.742189956,TCD,Chad,Borkou,0.0,0.0
161522,92390.46693924,NER,Niger,Diffa,4.09572418,0.0
161523,6090.19338154,TCD,Chad,Borkou,4.1512114669999995,0.0
161524,40801.26288283,TCD,Chad,Borkou,4.00427139,0.0
161525,6647.39982286,TCD,Chad,Borkou,4.205474191,0.0
161526,13370.50898168,TCD,Chad,Tibesti,4.047052642,0.0
161527,1743.6477802030001,TCD,Chad,Borkou,4.199653479,0.0
161528,10085.964799760859,TCD,Chad,Tibesti,3.663228516,0.0
161529,16011.572416072999,TCD,Chad,Tibesti,3.846963722,0.0
161530,2873.10723523,TCD,Chad,Borkou,4.239670803,0.0
161541,401.134674576,TCD,Chad,Borkou,5.0,0.0
161542,4262.3886536,TCD,Chad,Borkou,4.002901672,0.0
161543,3220.75133538,TCD,Chad,Borkou,1.8426304569999998,0.0
161544,46127.36218612001,TCD,Chad,Ennedi Ouest,3.7908575719999997,0.0
161545,1094.56169397,TCD,Chad,Borkou,4.2496137769999995,0.0
161546,6701.296044783,TCD,Chad,Borkou,0.105511157,0.0
161547,422.71225745199996,TCD,Chad,Borkou,0.0,0.0
161548,11442.414821202,TCD,Chad,Borkou,3.25829723,0.0
161549,15320.830098621998,TCD,Chad,Borkou,4.03232233,0.0
161551,93.4706792966,TCD,Chad,Borkou,5.0,0.0
161552,5357.626797920999,TCD,Chad,Borkou,3.892238583,0.0
161553,2355.36909668,TCD,Chad,Borkou,4.164852647,0.0
161554,1904.52653947,TCD,Chad,Borkou,0.0,0.0
161555,1863.21660358,TCD,Chad,Borkou,4.130345151,0.0
161556,13924.195505880001,TCD,Chad,Wadi Fira,3.628551222,0.0
161557,295.505957678,TCD,Chad,Borkou,4.31832555,0.0
161558,11934.03173673,TCD,Chad,Wadi Fira,3.380235528,0.0
161559,969.3053405011,TCD,Chad,Borkou,3.165572932,0.0
161561,4234.4629615961,TCD,Chad,Batha,4.030519072,0.0
161562,7382.5185308326,TCD,Chad,Batha,4.017255518,0.0
161563,391.15616789599994,TCD,Chad,Barh el Ghazel,4.10595337,0.0
161564,3277.874344172,TCD,Chad,Barh el Ghazel,4.0291961,0.0
161565,911.3674090840001,TCD,Chad,Batha,4.040791832,0.0
161566,4101.2513213664,TCD,Chad,Batha,4.086596236,0.0
161567,0.20799973768,TCD,Chad,Batha,0.0,0.0
161568,13253.658582291,TCD,Chad,Batha,4.048592878,0.0
161569,13553.9804717,TCD,Chad,Wadi Fira,4.010626502,0.0
161570,11673.996876274003,TCD,Chad,Barh el Ghazel,4.150533095,0.0
161581,3554.5775035180004,TCD,Chad,Barh el Ghazel,4.045060283,0.0
161582,5660.435960559,TCD,Chad,Batha,4.05057721,0.0
161583,2535.01357968934,TCD,Chad,Barh el Ghazel,4.072683445,0.0
161584,2481.14881761,TCD,Chad,Barh el Ghazel,2.007523447,0.0
161585,8555.358142782301,TCD,Chad,Barh el Ghazel,4.0212076969999995,0.0
161586,3266.41266891,TCD,Chad,Kanem,3.012890898,0.0
161587,1620.0953564739996,TCD,Chad,Barh el Ghazel,4.0878791660000005,0.0
161588,8886.5897485519,TCD,Chad,Kanem,3.969390701,0.0
161589,2210.262096727,TCD,Chad,Kanem,2.3116709419999997,0.0
161591,1047.700952899,TCD,Chad,Barh el Ghazel,4.318029832,0.0
161592,3579.160950173,TCD,Chad,Batha,1.6673354569999999,0.0
161593,366.8052825866,TCD,Chad,Barh el Ghazel,4.1687381089999995,0.0
161594,1567.20987894011,TCD,Chad,Batha,4.099777485,0.0
161595,1440.6633919654603,TCD,Chad,Batha,4.068477489,0.0
161596,13343.793995237,TCD,Chad,Batha,4.005006197,0.0
161597,4841.09520747961,TCD,Chad,Batha,4.084293028,0.0
161598,2344.0535369562,TCD,Chad,Ouaddaï,0.06199575,0.0
161599,2246.1108672449,TCD,Chad,Ouaddaï,0.0,0.0
161610,1300.7736072097,TCD,Chad,Borkou,4.028148068999999,0.0
161611,2075.45286633096,TCD,Chad,Borkou,4.005536325,0.0
161612,11768.75083619,TCD,Chad,Borkou,3.4178012360000003,0.0
161613,373.626502189,TCD,Chad,Ennedi Ouest,4.040620523,0.0
161614,23628.00442387,TCD,Chad,Ennedi Ouest,1.231287355,0.0
161615,793.0959642291,TCD,Chad,Borkou,3.0118453069999997,0.0
161616,1661.94349144,TCD,Chad,Borkou,0.0,0.0
161617,1377.62092738,TCD,Chad,Borkou,4.026509204,0.0
161618,4115.7973051073,TCD,Chad,Borkou,0.0,0.0
161619,6626.8065803716,TCD,Chad,Borkou,0.0,0.0
161620,12275.823639729997,TCD,Chad,Borkou,4.218943624,0.0
161630,10463.0809582,TCD,Chad,Borkou,4.075837454,0.0
161640,15759.9717307,TCD,Chad,Borkou,2.869324955,0.0
161650,6796.16480967,TCD,Chad,Borkou,4.18574726,0.0
161660,7950.7130181600005,TCD,Chad,Ennedi Ouest,4.163770186,0.0
161670,6936.7780538793995,TCD,Chad,Ennedi Ouest,4.926808315,0.0
161680,4381.87619389,TCD,Chad,Ennedi Ouest,4.090449555,0.0
161711,38622.023913900004,TCD,Chad,Ennedi Est,2.026043626,0.0
161712,345.449875561,TCD,Chad,Ennedi Est,0.0,0.0
161713,77.8767591687,TCD,Chad,Ennedi Est,0.0,0.0
161714,71.0695778432,TCD,Chad,Ennedi Est,0.0,0.0
161720,3730.3767867856,SDN,Sudan,North Darfur,0.0,0.0
161730,13580.586810879999,TCD,Chad,Ennedi Ouest,3.63107857,0.0
161740,14970.695520003997,TCD,Chad,Ennedi Ouest,4.61118259,0.0
161750,9959.915407971399,TCD,Chad,Ennedi Ouest,0.0,0.0
161760,8452.778140689998,LBY,Libya,Al Kufrah,0.0,0.0
161770,14419.726781881998,TCD,Chad,Ennedi Est,1.105880445,0.0
161780,18323.39716902016,LBY,Libya,Al Kufrah,1.085008054,0.0
162011,529.520979261,TCD,Chad,Batha,4.304836718,0.0
162012,18193.645277227002,TCD,Chad,Batha,4.052720784,0.0
162013,416.390657794,TCD,Chad,Batha,1.099853013,0.0
162014,6641.64773384,TCD,Chad,Batha,3.842038952,0.0
162015,414.7635361,TCD,Chad,Batha,4.185480006000001,0.0
162016,7548.080170519999,TCD,Chad,Guéra,3.369206185,0.0
162017,19864.590157922703,TCD,Chad,Batha,4.0298537439999995,0.0
162018,9828.545404302,TCD,Chad,Ouaddaï,2.3876221109999998,0.0
162019,21335.558783129,TCD,Chad,Ouaddaï,3.20483953,0.0
162021,400.44391173699995,TCD,Chad,Hadjer-Lamis,4.1640307,0.0
162022,15356.91304406,TCD,Chad,Chari-Baguirmi,4.095954154,0.0
162023,7964.9727335461,TCD,Chad,Hadjer-Lamis,4.074096487,0.0
162024,3456.527680946,TCD,Chad,Guéra,4.000801341,0.0
162025,319.5684256678,TCD,Chad,Chari-Baguirmi,4.2497693530000005,0.0
162026,10268.247582606768,TCD,Chad,Guéra,4.014749345,0.0
162027,3854.3985767860004,TCD,Chad,Chari-Baguirmi,4.106660175,0.0
162028,3570.928442155,TCD,Chad,Guéra,3.6150009560000003,0.0
162029,8285.696728399,TCD,Chad,Guéra,2.90581248,0.0
162030,6202.585548307001,TCD,Chad,Barh el Ghazel,4.02176534,0.0
162101,1.7007319439300002,TCD,Chad,Lac,0.0,0.0
162102,31597.070670276888,TCD,Chad,Hadjer-Lamis,4.052586764,0.0
162201,2007.7838916494998,CMR,Cameroon,Extrême-Nord,4.046923205,0.0
162202,6342.080878590001,NGA,Nigeria,Borno,4.038231871,0.0
162203,941.10906831277,CMR,Cameroon,Extrême-Nord,2.249412388,0.0
162204,37121.9150393201,NGA,Nigeria,Borno,4.008814731,0.0
162205,2309.1045387530003,NGA,Nigeria,Borno,4.111180222,0.0
162206,12866.640218445249,NGA,Nigeria,Borno,4.106627083999999,0.0
162207,124.789486881,NGA,Nigeria,Borno,4.21185059,0.0
162208,8363.876185277,NGA,Nigeria,Borno,3.257840017,0.0
162209,19132.41790384,NGA,Nigeria,Yobe,3.558320399,0.0
162300,5879.88905131258,TCD,Chad,Hadjer-Lamis,4.009065845,0.0
162410,18040.067392697718,TCD,Chad,Lac,4.214770426,0.0
162420,18314.638656599996,NER,Niger,Diffa,4.172812392,0.0
162430,95.70585042020001,NGA,Nigeria,Borno,4.358996285,0.0
162441,23.130183316500002,NER,Niger,Diffa,0.0,0.0
162442,23453.7215933,NER,Niger,Diffa,4.0416241610000005,0.0
162443,1410.23755656,NER,Niger,Diffa,4.4009489660000005,0.0
162444,16052.570484312593,NER,Niger,Zinder,4.080614606,0.0
162445,166.194486721,NER,Niger,Diffa,4.460161912,0.0
162446,2796.02688749,NER,Niger,Diffa,4.182525088999999,0.0
162447,4483.88036853,NER,Niger,Diffa,4.179058169,0.0
162448,1968.4992503940002,NER,Niger,Zinder,0.0,0.0
162449,8500.660916840001,NER,Niger,Zinder,3.073419105,0.0
162450,29835.2885785743,NGA,Nigeria,Bauchi,4.007835974,0.0
162461,1263.8246813100004,NGA,Nigeria,Yobe,3.4418781610000004,0.0
162462,22402.856487631103,NER,Niger,Zinder,4.002774142,0.0
162463,4988.94490921451,NGA,Nigeria,Yobe,4.008468762,0.0
162464,6480.824137222711,NER,Niger,Zinder,3.6019846510000004,0.0
162465,9243.74246642,NGA,Nigeria,Jigawa,1.5717164780000001,0.0
162466,10555.552814975597,NER,Niger,Zinder,2.543561859,0.0
162467,97.48701010319999,NER,Niger,Zinder,4.05004077,0.0
162468,6045.1909079754005,NER,Niger,Zinder,3.118876624,0.0
162469,6603.80223349129,NGA,Nigeria,Jigawa,1.162323823,0.0
162470,9380.70333775038,NGA,Nigeria,Yobe,3.432902196,0.0
162480,24042.0437661404,NGA,Nigeria,Bauchi,2.950605341,0.0
162490,24123.710924335668,NGA,Nigeria,Kano,3.118963255,0.0
162500,182.6280903764,TCD,Chad,Ville de N'Djamena,0.9296174229999999,0.0
162601,1221.5504047354,TCD,Chad,Chari-Baguirmi,4.11980876,0.0
162602,11399.169618294738,TCD,Chad,Mayo-Kebbi Est,4.04448368,0.0
162603,10004.46036399972,CMR,Cameroon,Extrême-Nord,4.238579282,0.0
162604,7126.764053738028,TCD,Chad,Logone Occidental,3.265167875,0.0
162605,2637.5902692188,TCD,Chad,Tandjilé,4.054771336,0.0
162606,18586.9765914479,TCD,Chad,Logone Oriental,3.264259422,0.0
162607,16117.4921953791,TCD,Chad,Logone Oriental,3.179847286,0.0
162608,8096.5419332559995,CMR,Cameroon,Adamaoua,1.3880197369999998,0.0
162609,13327.457208786598,CMR,Cameroon,Nord,1.373523865,0.0
162701,3487.12292266056,TCD,Chad,Chari-Baguirmi,2.736334254,0.0
162702,6997.8644404653005,TCD,Chad,Chari-Baguirmi,4.057464995,0.0
162703,997.0964704119999,TCD,Chad,Chari-Baguirmi,4.027640487,0.0
162704,5217.73684002,TCD,Chad,Chari-Baguirmi,3.567123375,0.0
162705,4521.57557656,TCD,Chad,Chari-Baguirmi,2.78480405,0.0
162706,17917.182800186,TCD,Chad,Tandjilé,3.6982516039999997,0.0
162707,3572.1129352489997,TCD,Chad,Chari-Baguirmi,4.024716506,0.0
162708,3867.5973273400004,TCD,Chad,Moyen-Chari,3.3360485,0.0
162709,1801.1173983975,TCD,Chad,Moyen-Chari,4.006226842,0.0
162810,2457.94919348,TCD,Chad,Moyen-Chari,1.196799833,0.0
162821,1082.783265654,TCD,Chad,Moyen-Chari,3.642830027,0.0
162822,12193.898488359398,TCD,Chad,Mandoul,1.311188639,0.0
162823,2662.2272660401,TCD,Chad,Mandoul,3.498491355,0.0
162824,10598.717942775,CAF,Central African Republic,Ouham-Pendé,2.9176348130000003,0.0
162825,12274.8044306736,CAF,Central African Republic,Ouham,3.864149867,0.0
162826,12087.0681824916,CAF,Central African Republic,Ouham,4.01525422,0.0
162827,10789.2628841,CAF,Central African Republic,Ouham,4.030952655,0.0
162828,8125.3820012802,CAF,Central African Republic,Ouham-Pendé,2.040834514,0.0
162829,13609.6398700126,CAF,Central African Republic,Ouham-Pendé,3.193051024,0.0
162830,293.108126901,TCD,Chad,Moyen-Chari,3.256702663,0.0
162840,24308.052677165302,TCD,Chad,Salamat,2.2437621759999997,0.0
162850,10929.334743612,TCD,Chad,Moyen-Chari,3.054673185,0.0
162861,1540.127992597,CAF,Central African Republic,Bamingui-Bangoran,3.06388863,0.0
162862,11490.16244366,CAF,Central African Republic,Bamingui-Bangoran,3.1771319589999996,0.0
162863,26.1378298587,CAF,Central African Republic,Bamingui-Bangoran,4.473790725,0.0
162864,5991.60925865,CAF,Central African Republic,Bamingui-Bangoran,0.0,0.0
162865,4350.10347859958,CAF,Central African Republic,Ouham,3.0796306889999996,0.0
162866,20593.405095095768,CAF,Central African Republic,Nana-Grébizi,4.053380776,0.0
162867,5808.055857946,CAF,Central African Republic,Nana-Grébizi,3.7102745410000004,0.0
162868,7166.31566551,CAF,Central African Republic,Bamingui-Bangoran,2.310176619,0.0
162869,7826.292907648589,CAF,Central African Republic,Bamingui-Bangoran,2.320722737,0.0
162870,25377.0509131815,CAF,Central African Republic,Bamingui-Bangoran,3.828560219,0.0
162881,253.00917968124,TCD,Chad,Salamat,4.121952422,0.0
162882,3033.74214575,TCD,Chad,Salamat,4.03517829,0.0
162883,2078.81888309,TCD,Chad,Salamat,4.031205916,0.0
162884,2209.959434121,TCD,Chad,Salamat,0.0,0.0
162885,5767.146612757,TCD,Chad,Salamat,4.015010639,0.0
162886,9982.174045731981,TCD,Chad,Salamat,4.099487466999999,0.0
162887,7062.049607065241,CAF,Central African Republic,Vakaga,3.938104022,0.0
162888,1901.4626293056,SDN,Sudan,Central Darfur,1.098190012,0.0
162889,3193.5733378906,SDN,Sudan,Central Darfur,3.356445975,0.0
162891,1204.1845894330002,CAF,Central African Republic,Bamingui-Bangoran,4.000026957,0.0
162892,9510.67738303715,CAF,Central African Republic,Bamingui-Bangoran,3.05827286,0.0
162893,1918.40319929,CAF,Central African Republic,Bamingui-Bangoran,3.692276353,0.0
162894,16574.5323741047,CAF,Central African Republic,Vakaga,3.91491483,0.0
162895,13179.517799951898,CAF,Central African Republic,Vakaga,4.059569267,0.0
162896,11029.5592867924,CAF,Central African Republic,Vakaga,3.2356128639999997,0.0
162897,887.3087906889999,CAF,Central African Republic,Vakaga,4.033707551,0.0
162898,9370.75733537454,SDN,Sudan,South Darfur,2.399001041,0.0
162899,12341.205495629498,SDN,Sudan,South Darfur,4.019782449,0.0
162910,13184.24877803985,TCD,Chad,Moyen-Chari,4.120562846,0.0
162921,295.590238849,TCD,Chad,Salamat,4.429552861,0.0
162922,10521.824280326999,TCD,Chad,Guéra,3.685913977,0.0
162923,2444.2132958,TCD,Chad,Salamat,4.135194778,0.0
162924,4318.285632450001,TCD,Chad,Salamat,3.3335383519999997,0.0
162925,260.163551545,TCD,Chad,Salamat,4.401107208,0.0
162926,7453.154565757999,TCD,Chad,Salamat,4.144434556,0.0
162927,5493.060065117001,TCD,Chad,Salamat,4.0222986469999995,0.0
162928,2069.1069658305,TCD,Chad,Guéra,3.230311995,0.0
162929,3604.06316015,TCD,Chad,Sila,2.841572858,0.0
162930,4117.0668392576,TCD,Chad,Salamat,4.186645862,0.0
162940,8380.22941602,TCD,Chad,Sila,4.0402564,0.0
162950,4612.908684095641,TCD,Chad,Sila,4.149359253,0.0
162961,724.1809368346001,TCD,Chad,Sila,4.020883476,0.0
162962,4768.3199336241005,SDN,Sudan,Central Darfur,1.493225779,0.0
162963,161.5947307319,SDN,Sudan,West Darfur,4.053413388,0.0
162964,3639.79053862,SDN,Sudan,Central Darfur,2.522929312,0.0
162965,5682.88207665,SDN,Sudan,West Darfur,3.328189891,0.0
162966,8823.64149700137,SDN,Sudan,Central Darfur,3.4421771,0.0
162967,5250.427788086,SDN,Sudan,West Darfur,3.127750096,0.0
162968,2103.418632505,SDN,Sudan,North Darfur,3.642750495,0.0
162969,4324.53450474,SDN,Sudan,North Darfur,1.437221699,0.0
162970,20806.910588456638,SDN,Sudan,West Darfur,3.019609352,0.0
162980,6071.220620383501,SDN,Sudan,North Darfur,1.502937042,0.0
162990,16072.51576116,SDN,Sudan,North Darfur,2.1710863590000002,0.0
171000,16410.89801123752,EGY,Egypt,Al Buhayrah,4.000368882,3.2332201589999996
172110,9518.3215863798,EGY,Egypt,Al Fayyum,4.221059261000001,0.0
172111,25391.768410839526,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481
172112,10689.367643437181,EGY,Egypt,Al Minya,4.005658305,0.0
172113,18622.80589410734,EGY,Egypt,Asyut,3.470353853,0.0
172114,7601.456508874,EGY,Egypt,Al Wadi al Jadid,4.007125981000001,0.0
172115,12900.158859156001,EGY,Egypt,Al Wadi al Jadid,3.693633873,0.0
172116,15711.3158523704,EGY,Egypt,Al Bahr al Ahmar,4.031814111,0.0
172117,37158.69109740922,EGY,Egypt,Al Bahr al Ahmar,4.012574421,0.0
172118,21418.928022776003,EGY,Egypt,Al Bahr al Ahmar,4.166583258,0.0
172119,19719.326513060998,EGY,Egypt,Aswan,4.230900173999999,0.0
172121,4936.7388264844,EGY,Egypt,Aswan,4.079484133,0.0
172122,26526.785606792997,SDN,Sudan,Red Sea,3.189638005,0.0
172123,8863.303511858001,SDN,Sudan,River Nile,0.0,0.0
172124,3859.5763616419995,EGY,Egypt,Al Bahr al Ahmar,0.0,0.0
172125,5506.4544072688,SDN,Sudan,Red Sea,0.0,0.0
172126,4482.56182869,SDN,Sudan,Red Sea,0.0,0.0
172127,11716.166448135999,SDN,Sudan,River Nile,0.0,0.0
172128,4344.06982753,SDN,Sudan,Red Sea,0.0,0.0
172129,5962.066857190001,SDN,Sudan,Red Sea,0.0,0.0
172130,74546.73912966799,SDN,Sudan,Northern,1.5332345109999999,0.0
172131,23966.5212005311,EGY,Egypt,Aswan,1.249617217,0.0
172132,8584.48909982075,SDN,Sudan,Northern,4.084344146,0.0
172133,14946.946820896932,SDN,Sudan,Northern,4.004972584,0.0
172134,4623.75192083,SDN,Sudan,Northern,4.065896629,0.0
172135,6970.850397657001,SDN,Sudan,Northern,4.051042945,0.0
172136,17452.120471754,SDN,Sudan,Northern,0.0,0.0
172137,5661.282960930001,SDN,Sudan,Northern,4.064750479,0.0
172138,11119.376977709999,SDN,Sudan,Northern,0.503376403,0.0
172139,19327.56952321,SDN,Sudan,Northern,4.162059566,0.0
172141,6055.0509640396,SDN,Sudan,Northern,4.156442317,0.0
172142,4539.940937411,SDN,Sudan,Northern,3.217199065,0.0
172143,5031.8200749,SDN,Sudan,Northern,2.183127905,0.0
172144,25515.361556609292,SDN,Sudan,Northern,3.238590613,0.0
172145,456.25414848080004,SDN,Sudan,Northern,3.2761331080000002,0.0
172146,3127.02718168478,SDN,Sudan,Northern,1.1872194109999998,0.0
172147,2042.5399335,SDN,Sudan,Northern,3.4059475860000004,0.0
172148,6032.3922288799995,SDN,Sudan,North Kurdufan,2.290284068,0.0
172149,8275.322486394,SDN,Sudan,North Kurdufan,3.466663231,0.0
172150,2494.839657226,SDN,Sudan,Northern,4.069628235,0.0
172160,29610.635290041922,SDN,Sudan,North Kurdufan,4.005885111,0.0
172161,9523.031816779998,SDN,Sudan,Northern,2.178948639,0.0
172162,7129.360708626,SDN,Sudan,North Kurdufan,2.3696503680000003,0.0
172163,7191.536637309,SDN,Sudan,Northern,3.804020998,0.0
172164,27509.7983471725,SDN,Sudan,North Kurdufan,4.005074935,0.0
172165,11919.987701197004,SDN,Sudan,North Kurdufan,4.039843796,0.0
172166,8914.190708769996,SDN,Sudan,North Kurdufan,0.123376742,0.0
172167,12137.802675535098,SDN,Sudan,North Kurdufan,2.914676006,0.0
172168,7303.204644519999,SDN,Sudan,North Kurdufan,1.85264569,0.0
172169,4533.32010582,SDN,Sudan,North Kurdufan,2.505595067,0.0
172170,4682.198393289999,SDN,Sudan,Northern,4.127484218999999,0.0
172181,4466.750892608,SDN,Sudan,Northern,3.4052726160000004,0.0
172182,3139.4310619641,SDN,Sudan,Northern,1.3226841440000001,0.0
172183,12574.154949022,SDN,Sudan,Northern,2.089867663,0.0
172184,2381.1459813715996,SDN,Sudan,North Kurdufan,3.5524717139999997,0.0
172185,4472.389236044,SDN,Sudan,North Kurdufan,0.892104918,0.0
172186,3275.88024977,SDN,Sudan,North Kurdufan,2.484494802,0.0
172187,2160.8866398,SDN,Sudan,North Kurdufan,0.042450339000000004,0.0
172188,2467.6297578519,SDN,Sudan,North Kurdufan,0.753435029,0.0
172189,1323.31399272,SDN,Sudan,North Kurdufan,0.0,0.0
172191,89.3627963431,SDN,Sudan,Northern,4.064591666,0.0
172192,15014.71995649,SDN,Sudan,River Nile,4.07022838,0.0
172193,35821.3651160523,SDN,Sudan,Northern,4.098831315,0.0
172194,7741.652341697998,SDN,Sudan,River Nile,0.964962683,0.0
172195,13271.047000690001,SDN,Sudan,River Nile,4.074290713,0.0
172196,32686.747226987,SDN,Sudan,Red Sea,4.007365365,0.0
172197,11238.204236809997,SDN,Sudan,River Nile,4.025394938,0.0
172198,6599.834515319999,SDN,Sudan,Red Sea,4.0275274219999995,0.0
172199,3996.8365046540002,SDN,Sudan,River Nile,4.043856567,0.0
172210,1990.5101413022,SDN,Sudan,River Nile,4.074815782,0.0
172220,7245.447992370002,SDN,Sudan,Red Sea,4.014852648,0.0
172230,4798.55986492,SDN,Sudan,River Nile,4.017210883,0.0
172241,110.86831038,SDN,Sudan,River Nile,4.254929862,0.0
172242,13121.774039062002,SDN,Sudan,Red Sea,4.028849477,0.0
172243,1748.576844751,SDN,Sudan,River Nile,4.0221136710000005,0.0
172244,6821.7202595399995,SDN,Sudan,Red Sea,2.1306658019999998,0.0
172245,10428.53652833,SDN,Sudan,Red Sea,3.708651156,0.0
172246,8019.719889969998,SDN,Sudan,Kassala,1.490976893,0.0
172247,858.943379404,SDN,Sudan,Kassala,4.179059709,0.0
172248,5506.68973082688,SDN,Sudan,Kassala,3.226651056,0.0
172249,26908.931014775004,ERI,Eritrea,Gash Barka,4.003035113999999,0.0
172250,20434.643849789,SDN,Sudan,Al Qadarif,2.064343345,0.0
172261,12.45381042806,SDN,Sudan,Al Qadarif,4.263704806000001,0.0
172262,1695.1884511060002,SDN,Sudan,Al Qadarif,2.345637053,0.0
172263,1759.0360667787,SDN,Sudan,Al Qadarif,0.764434133,0.0
172264,1023.9353662200002,SDN,Sudan,Al Qadarif,2.949061828,0.0
172265,800.40670079576,SDN,Sudan,Al Qadarif,1.137862315,0.0
172266,14578.13361547515,ETH,Ethiopia,Amhara,2.104078152,0.0
172267,4756.638438541198,SDN,Sudan,Al Qadarif,2.494441651,0.0
172268,1825.72920099,ETH,Ethiopia,Amhara,3.0926702919999998,0.0
172269,3824.80730537,ETH,Ethiopia,Amhara,1.458604878,0.0
172271,7620.965340541331,ETH,Ethiopia,Tigray,4.025859723,0.0
172272,2083.1078203570005,ETH,Ethiopia,Tigray,2.684640443,0.0
172273,5445.35013533,ETH,Ethiopia,Tigray,2.610054088,0.0
172274,2284.3404097780003,ETH,Ethiopia,Amhara,2.565493466,0.0
172275,7400.688217846002,ETH,Ethiopia,Tigray,0.809044262,0.0
172276,5408.246057749,ETH,Ethiopia,Tigray,1.289769525,0.0
172277,32.346138242399995,ETH,Ethiopia,Tigray,3.1573358889999996,0.0
172278,5127.49256211,ETH,Ethiopia,Tigray,1.070368406,0.0
172279,2908.9625126339997,ETH,Ethiopia,Tigray,1.354806327,0.0
172280,7609.677065018,ETH,Ethiopia,Tigray,1.364416589,0.0
172290,21364.791543000003,ETH,Ethiopia,Amhara,1.161000386,0.0
172301,1899.03730936,SDN,Sudan,River Nile,4.049781722,0.0
172302,32015.697323182,SDN,Sudan,Kassala,3.083511814,0.0
172303,898.393503815,SDN,Sudan,River Nile,4.1236238080000005,0.0
172304,3892.2613839,SDN,Sudan,River Nile,4.0645062,0.0
172305,1229.76986654,SDN,Sudan,River Nile,4.150480495,0.0
172306,7682.985962939101,SDN,Sudan,River Nile,3.384654641,0.0
172307,2541.55543513,SDN,Sudan,River Nile,4.049466183,0.0
172308,2452.307380202,SDN,Sudan,River Nile,4.025278344,0.0
172309,14004.677557269999,SDN,Sudan,River Nile,2.390746186,0.0
172410,23146.570846320003,SDN,Sudan,Al Jazirah,4.005884561,0.0
172421,2262.844691833,SDN,Sudan,Al Jazirah,2.16856773,0.0
172422,6386.3278119955985,SDN,Sudan,Al Qadarif,4.007578499,0.0
172423,3528.4910237540003,SDN,Sudan,Al Qadarif,2.6276480269999998,0.0
172424,2085.270578041,SDN,Sudan,Al Qadarif,0.118860905,0.0
172425,1533.091677081,SDN,Sudan,Al Qadarif,3.586566781,0.0
172426,4774.627614626899,SDN,Sudan,Al Qadarif,0.595006299,0.0
172427,3114.950870719,SDN,Sudan,Al Qadarif,4.06748121,0.0
172428,10140.612871498102,SDN,Sudan,Al Qadarif,2.514884479,0.0
172429,7950.332640053091,ETH,Ethiopia,Amhara,3.5060490489999996,0.0
172430,758.1771941119999,SDN,Sudan,Al Jazirah,3.083216484,0.0
172441,3926.4273547212,SDN,Sudan,Sennar,2.9588459360000003,0.0
172442,2607.9239373697997,SDN,Sudan,Sennar,2.472177769,0.0
172443,256.096660917,SDN,Sudan,Sennar,4.086247888,0.0
172444,6255.3999145192,SDN,Sudan,Blue Nile,4.0399007000000005,0.0
172445,3841.555270622,SDN,Sudan,Sennar,3.691243628,0.0
172446,4835.532835857201,ETH,Ethiopia,Amhara,2.767801298,0.0
172447,3720.8559463201,SDN,Sudan,Sennar,4.0034153660000005,0.0
172448,1806.26857030561,ETH,Ethiopia,Benshangul-Gumaz,3.183143191,0.0
172449,9456.474287867999,ETH,Ethiopia,Amhara,2.300765206,0.0
172451,7299.010993828,SDN,Sudan,Sennar,3.151492233,0.0
172452,5749.314466972,SDN,Sudan,Sennar,2.458256847,0.0
172453,12002.0280901243,SDN,Sudan,Blue Nile,4.0169170460000005,0.0
172454,4084.29736756922,ETH,Ethiopia,Benshangul-Gumaz,2.429360344,0.0
172455,3171.4290004900004,ETH,Ethiopia,Benshangul-Gumaz,4.012871884,0.0
172456,13654.452424665003,ETH,Ethiopia,Benshangul-Gumaz,2.276825917,0.0
172457,1125.446911214,ETH,Ethiopia,Benshangul-Gumaz,4.057076865,0.0
172458,14771.853642165284,ETH,Ethiopia,Oromia,2.8927923460000002,0.0
172459,5415.0551709011,ETH,Ethiopia,Benshangul-Gumaz,2.281521519,0.0
172460,28271.001787052002,ETH,Ethiopia,Oromia,2.352063012,0.0
172471,15472.73625968552,ETH,Ethiopia,Amhara,1.635849334,0.0
172472,5533.83595346,ETH,Ethiopia,Amhara,0.849982868,0.0
172473,1402.4719751487999,ETH,Ethiopia,Oromia,3.453301707,0.0
172474,3313.4616003136,ETH,Ethiopia,Oromia,0.15068020199999999,0.0
172475,3187.0152945807004,ETH,Ethiopia,Amhara,1.256103468,0.0
172476,6832.362035029861,ETH,Ethiopia,Oromia,2.154750438,0.0
172477,1074.8124211825798,ETH,Ethiopia,Oromia,3.120559725,0.0
172478,7363.11941409716,ETH,Ethiopia,Oromia,1.403296937,0.0
172479,3512.036517483,ETH,Ethiopia,Amhara,0.9917121959999999,0.0
